3235.1333333330444,0,[25, 70, 28, 7, 44, 50, 9, 11, 40, 12, 14, 9, 5, 41, 29, 9, 46, 38, 21]
3201.3833333330563,1,[11, 34, 12, 6, 30, 20, 11, 6, 26, 7, 10, 5, 10, 23, 22, 16, 25, 26, 21]
3224.3833333330563,2,[10, 19, 12, 9, 37, 15, 16, 7, 20, 19, 18, 15, 8, 26, 20, 4, 27, 20, 11]
3232.8833333330563,3,[14, 22, 34, 2, 42, 18, 32, 9, 25, 11, 23, 19, 5, 28, 44, 8, 40, 39, 16]
3236.716666666383,4,[2, 38, 89, 14, 52, 10, 10, 10, 45, 11, 14, 12, 11, 39, 36, 7, 26, 42, 21]
3233.033333333043,5,[16, 21, 17, 19, 9, 32, 15, 11, 18, 17, 17, 5, 6, 25, 28, 7, 30, 22, 12]
3236.8833333330563,6,[20, 28, 26, 7, 4, 33, 12, 13, 25, 12, 21, 6, 8, 25, 44, 10, 22, 28, 11]
3233.0499999997123,7,[11, 35, 33, 12, 6, 38, 16, 8, 18, 7, 27, 5, 10, 41, 33, 4, 56, 25, 14]
3216.233333333031,8,[9, 30, 35, 20, 8, 29, 35, 15, 24, 26, 37, 4, 21, 27, 15, 13, 42, 22, 17]
3235.833333333055,9,[13, 19, 26, 10, 4, 15, 23, 21, 10, 17, 16, 2, 3, 29, 20, 3, 62, 30, 23]
3225.7166666663893,10,[8, 34, 40, 17, 19, 27, 23, 9, 9, 30, 16, 8, 4, 25, 32, 5, 43, 24, 16]
3229.033333333046,11,[8, 20, 45, 18, 6, 27, 18, 11, 7, 36, 9, 11, 7, 46, 38, 9, 25, 33, 13]
3236.533333333044,12,[1, 35, 38, 11, 11, 30, 33, 10, 7, 33, 16, 28, 10, 36, 34, 8, 29, 25, 14]
3237.1333333330444,13,[1, 32, 45, 8, 3, 15, 42, 12, 8, 56, 5, 30, 6, 52, 28, 6, 49, 46, 32]
3217.3833333330563,14,[8, 26, 23, 12, 6, 27, 18, 11, 18, 37, 24, 17, 5, 12, 21, 9, 26, 35, 17]
3231.0333333330464,15,[8, 22, 28, 10, 1, 31, 29, 10, 7, 19, 9, 18, 7, 9, 29, 5, 28, 21, 12]
3236.433333333041,16,[8, 41, 58, 10, 9, 35, 27, 14, 6, 51, 30, 15, 5, 10, 38, 34, 36, 34, 32]
3228.8833333330476,17,[7, 25, 25, 12, 5, 17, 23, 10, 6, 28, 15, 23, 5, 6, 22, 31, 4, 22, 8]
3221.1333333330554,18,[15, 30, 24, 12, 9, 25, 12, 4, 15, 17, 13, 21, 5, 11, 25, 18, 10, 23, 14]
3224.833333333055,19,[5, 17, 21, 14, 6, 13, 31, 14, 7, 32, 12, 13, 21, 4, 37, 25, 7, 40, 47]
1836.2666666668003,0,[11, 5, 5, 10, 36, 4, 9, 5, 11, 8, 13, 11, 11, 14, 1, 5, 16, 5, 22]
1812.7666666668001,1,[18, 4, 3, 10, 20, 2, 21, 2, 14, 21, 11, 22, 6, 18, 14, 3, 15, 2, 20]
1836.0666666668076,2,[48, 5, 10, 9, 21, 7, 44, 4, 15, 34, 6, 24, 9, 22, 4, 1, 14, 10, 17]
1835.1000000001293,3,[30, 6, 5, 28, 10, 4, 11, 6, 14, 14, 5, 25, 4, 23, 2, 8, 14, 13, 21]
1830.5666666667994,4,[22, 13, 3, 8, 20, 4, 17, 5, 8, 16, 6, 10, 8, 28, 11, 6, 13, 9, 22]
1821.933333333472,5,[13, 6, 5, 8, 12, 3, 11, 9, 39, 14, 7, 32, 1, 9, 2, 7, 10, 10, 12]
1828.4333333334657,6,[17, 22, 8, 8, 14, 34, 15, 3, 43, 26, 12, 15, 7, 25, 4, 14, 22, 11, 26]
1816.0666666667994,7,[9, 7, 4, 4, 10, 19, 5, 3, 15, 12, 4, 10, 5, 21, 7, 6, 13, 8, 16]
1831.2666666668113,8,[27, 13, 7, 7, 14, 10, 2, 26, 19, 19, 10, 14, 13, 27, 16, 5, 10, 13, 13]
1833.4333333334657,9,[15, 13, 7, 9, 3, 18, 6, 10, 4, 22, 14, 22, 5, 13, 4, 7, 12, 15, 8]
1825.0666666668096,10,[17, 10, 13, 6, 7, 17, 6, 21, 4, 12, 6, 17, 10, 21, 2, 4, 11, 6, 23]
1827.5666666668103,11,[21, 6, 15, 10, 10, 19, 3, 19, 3, 21, 15, 25, 13, 39, 8, 3, 28, 13, 11]
1833.2666666668113,12,[14, 6, 4, 10, 8, 11, 3, 12, 5, 19, 18, 4, 11, 18, 5, 7, 7, 8, 3]
1819.7666666668003,13,[22, 3, 6, 7, 4, 20, 2, 26, 5, 26, 21, 6, 40, 19, 4, 5, 21, 14, 17]
1835.1000000001443,14,[17, 5, 4, 10, 12, 12, 12, 17, 3, 13, 20, 9, 18, 9, 2, 4, 16, 8, 16]
1833.7666666668003,15,[28, 12, 6, 11, 15, 15, 4, 25, 3, 23, 28, 16, 20, 12, 14, 18, 21, 6, 28]
1834.400000000145,16,[15, 12, 7, 5, 17, 16, 4, 7, 4, 23, 35, 7, 20, 3, 23, 5, 15, 12, 10]
1831.7666666667963,17,[26, 9, 7, 8, 4, 16, 7, 28, 14, 9, 19, 5, 14, 2, 10, 8, 4, 12, 15]
1832.7666666667963,18,[12, 11, 14, 4, 5, 26, 7, 15, 5, 19, 20, 4, 31, 10, 17, 9, 10, 13, 21]
1830.6666666668104,19,[14, 8, 8, 5, 12, 11, 2, 16, 4, 15, 24, 3, 22, 5, 6, 5, 11, 15, 12]
2431.900000000047,0,[5, 9, 10, 7, 10, 26, 8, 9, 7, 9, 10, 21, 35, 32, 20, 14, 21, 3, 8]
2431.0666666666953,1,[11, 19, 14, 12, 22, 20, 6, 17, 5, 13, 21, 20, 34, 36, 25, 10, 51, 6, 4]
2429.5666666666953,2,[32, 6, 9, 8, 15, 21, 6, 16, 10, 7, 16, 21, 19, 28, 20, 16, 22, 11, 5]
