1198.5,8,[12, 4, 11, 5, 11, 20, 7, 7, 5, 13, 12, 6, 6, 10, 13, 9, 6, 3, 11]
1183.5,9,[11, 9, 6, 8, 9, 15, 6, 9, 8, 11, 4, 9, 6, 7, 4, 7, 6, 20, 7]
1203.25,10,[4, 7, 9, 3, 17, 6, 6, 6, 5, 8, 9, 10, 16, 15, 9, 7, 4, 4, 6]
1161.75,11,[17, 3, 9, 17, 6, 9, 10, 2, 9, 6, 3, 1, 3, 5, 20, 11, 13, 17, 13]
1186.0,12,[11, 13, 8, 3, 3, 6, 13, 6, 1, 20, 4, 7, 21, 4, 10, 7, 7, 8, 6]
1204.5,13,[9, 9, 6, 8, 6, 9, 9, 10, 5, 10, 2, 6, 10, 13, 7, 2, 12, 7, 13]
1199.0,14,[18, 8, 12, 6, 10, 16, 3, 20, 9, 6, 7, 6, 14, 5, 4, 6, 4, 11, 11]
1203.5,15,[4, 10, 14, 10, 2, 7, 5, 8, 7, 5, 5, 7, 8, 5, 5, 12, 5, 8, 17]
1190.25,16,[9, 7, 5, 7, 3, 11, 8, 15, 5, 9, 6, 5, 7, 4, 9, 5, 13, 6, 10]
1205.5,17,[9, 6, 6, 14, 10, 3, 13, 14, 13, 8, 4, 9, 1, 5, 1, 4, 7, 7, 1]
1203.0,18,[11, 7, 4, 12, 12, 5, 12, 16, 4, 6, 4, 6, 4, 11, 9, 5, 16, 8, 11]
1183.25,19,[5, 9, 14, 18, 6, 1, 7, 6, 1, 7, 7, 10, 6, 10, 5, 5, 7, 5, 5]
841.25,0,[11, 4, 10, 4, 3, 5, 4, 6, 13, 5, 8, 3, 3, 3, 7, 4, 7, 3, 9]
809.0,1,[12, 1, 1, 4, 11, 5, 2, 10, 1, 3, 3, 3, 7, 10, 4, 6, 2, 8, 9]
837.25,2,[3, 9, 4, 3, 5, 5, 5, 3, 10, 7, 8, 5, 3, 5, 2, 12, 4, 7, 5]
842.5,3,[2, 13, 5, 6, 8, 15, 4, 6, 2, 10, 5, 3, 5, 7, 5, 4, 1, 6, 6]
845.75,4,[2, 3, 6, 4, 5, 7, 3, 8, 5, 2, 10, 5, 5, 8, 5, 6, 3, 5, 5]
846.25,5,[3, 6, 9, 2, 6, 4, 8, 3, 8, 4, 7, 4, 7, 1, 16, 3, 5, 3, 4]
846.0,6,[7, 5, 6, 2, 5, 3, 13, 5, 9, 6, 3, 4, 8, 9, 2, 11, 4, 5, 1]
842.5,7,[6, 8, 6, 2, 6, 2, 9, 6, 6, 9, 6, 3, 4, 1, 7, 6, 5, 2, 3]
846.5,8,[4, 5, 6, 12, 14, 9, 8, 6, 4, 11, 4, 3, 3, 4, 1, 13, 3, 14, 5]
796.0,9,[10, 5, 4, 4, 4, 5, 14, 7, 3, 3, 3, 6, 11, 5, 7, 2, 8, 7, 8]
846.5,10,[4, 6, 3, 4, 7, 4, 7, 11, 2, 5, 9, 4, 10, 9, 7, 2, 6, 5, 7]
845.25,11,[2, 4, 4, 4, 6, 2, 7, 5, 18, 2, 1, 10, 7, 11, 11, 5, 1, 3, 4]
835.75,12,[5, 3, 5, 7, 3, 1, 7, 5, 3, 6, 5, 9, 5, 3, 7, 4, 6, 7, 4]
841.25,13,[5, 7, 1, 5, 5, 2, 4, 7, 8, 3, 5, 3, 2, 5, 2, 5, 6, 4, 14]
847.5,14,[2, 4, 9, 3, 2, 6, 4, 9, 6, 10, 1, 16, 7, 9, 9, 8, 4, 8, 4]
847.5,15,[6, 8, 5, 4, 1, 6, 4, 5, 5, 4, 6, 5, 3, 8, 5, 4, 2, 6, 7]
842.0,16,[3, 12, 4, 11, 3, 3, 6, 1, 4, 8, 9, 4, 9, 2, 4, 6, 9, 2, 2]
843.5,17,[2, 12, 8, 5, 3, 9, 5, 12, 11, 7, 7, 1, 2, 11, 3, 2, 2, 6, 1]
842.75,18,[6, 12, 18, 4, 10, 13, 3, 3, 10, 4, 2, 2, 10, 7, 6, 4, 9, 2, 4]
840.25,19,[1, 4, 4, 3, 4, 6, 9, 2, 6, 3, 10, 16, 4, 6, 7, 1, 6, 5, 14]
1473.5,0,[14, 9, 6, 11, 11, 16, 23, 12, 15, 6, 9, 10, 12, 6, 9, 9, 3, 9, 9]
1480.75,1,[11, 6, 15, 20, 15, 5, 23, 10, 14, 6, 15, 8, 14, 11, 16, 8, 10, 17, 12]
1470.0,2,[10, 13, 12, 18, 6, 3, 8, 10, 9, 12, 5, 9, 8, 11, 10, 5, 7, 15, 18]
1478.5,3,[15, 4, 11, 13, 12, 9, 18, 12, 17, 8, 10, 8, 14, 16, 10, 5, 7, 9, 12]
1482.75,4,[2, 8, 19, 5, 24, 14, 8, 9, 7, 8, 14, 4, 6, 8, 13, 9, 3, 7, 16]
1478.25,5,[9, 6, 11, 5, 26, 19, 15, 9, 5, 14, 13, 16, 13, 4, 13, 10, 12, 12, 15]
1480.75,6,[19, 8, 12, 5, 12, 7, 6, 21, 11, 6, 15, 28, 16, 9, 6, 7, 1, 11, 12]
1486.5,7,[5, 11, 11, 9, 12, 12, 7, 6, 5, 7, 12, 10, 17, 16, 2, 14, 1, 8, 1]
1468.75,8,[17, 15, 9, 12, 10, 5, 5, 17, 14, 8, 14, 9, 7, 6, 7, 3, 12, 7, 3]
1457.25,9,[14, 9, 15, 10, 5, 12, 9, 6, 10, 18, 7, 10, 11, 6, 7, 4, 2, 11, 16]
1477.0,10,[17, 6, 15, 15, 5, 4, 12, 10, 20, 9, 14, 8, 9, 8, 11, 4, 9, 9, 9]
1482.75,11,[17, 11, 15, 4, 19, 13, 17, 9, 13, 9, 11, 8, 12, 15, 8, 14, 7, 8, 9]
1483.75,12,[20, 8, 7, 9, 8, 6, 23, 12, 4, 4, 16, 7, 3, 13, 14, 8, 16, 12, 8]
1481.25,13,[9, 8, 8, 16, 5, 6, 10, 13, 10, 7, 11, 5, 12, 7, 19, 17, 7, 6, 6]
1484.5,14,[9, 7, 13, 10, 8, 6, 3, 3, 11, 10, 10, 32, 14, 8, 6, 9, 13, 14, 10]
1483.75,15,[9, 16, 6, 14, 8, 16, 12, 7, 5, 18, 7, 7, 4, 14, 15, 7, 7, 19, 9]
1486.25,16,[7, 12, 14, 6, 9, 13, 9, 5, 8, 4, 3, 5, 22, 15, 19, 17, 18, 7, 13]
1479.5,17,[16, 7, 10, 15, 5, 4, 13, 5, 12, 10, 13, 7, 8, 8, 8, 13, 11, 5, 3]
1466.75,18,[6, 9, 8, 11, 8, 7, 3, 10, 7, 2, 6, 9, 7, 6, 23, 11, 1, 14, 14]
1481.75,19,[9, 12, 14, 11, 19, 14, 16, 21, 12, 6, 5, 22, 9, 3, 10, 13, 11, 12, 9]
1517.5,0,[17, 12, 15, 8, 6, 6, 6, 4, 7, 6, 8, 8, 9, 12, 14, 14, 10, 6, 3]
1507.75,1,[12, 17, 11, 8, 15, 13, 6, 9, 8, 5, 15, 5, 11, 6, 9, 6, 7, 22, 5]
1502.75,2,[16, 8, 5, 7, 11, 7, 18, 10, 6, 4, 9, 13, 13, 10, 10, 6, 12, 12, 8]
1503.75,3,[9, 7, 8, 9, 13, 19, 8, 10, 13, 11, 10, 9, 5, 19, 9, 11, 8, 8, 10]
1509.0,4,[17, 8, 10, 9, 6, 11, 9, 14, 21, 17, 6, 10, 17, 9, 5, 7, 6, 6, 9]
1513.0,5,[21, 9, 11, 14, 5, 5, 6, 7, 14, 4, 11, 8, 7, 14, 16, 12, 13, 26, 9]
1511.5,6,[9, 10, 16, 16, 2, 20, 5, 16, 14, 11, 7, 7, 11, 10, 16, 5, 16, 18, 11]
1504.5,7,[13, 13, 6, 9, 11, 12, 10, 13, 15, 9, 21, 14, 6, 9, 9, 11, 19, 5, 9]
1502.75,8,[8, 19, 3, 14, 23, 12, 8, 12, 4, 7, 7, 6, 23, 9, 11, 17, 5, 6, 17]
1515.75,9,[22, 10, 8, 9, 11, 11, 12, 3, 20, 9, 22, 16, 4, 10, 10, 9, 8, 8, 16]
1517.25,10,[7, 6, 12, 9, 16, 7, 10, 9, 12, 23, 7, 9, 8, 11, 16, 5, 5, 14, 20]
1514.0,11,[11, 9, 11, 16, 16, 10, 13, 11, 3, 15, 10, 9, 9, 12, 11, 10, 6, 11, 7]
1516.25,12,[15, 7, 10, 12, 35, 20, 21, 10, 15, 15, 8, 10, 11, 6, 8, 11, 5, 10, 17]
1515.5,13,[24, 9, 12, 9, 11, 10, 7, 10, 9, 4, 9, 7, 18, 5, 5, 25, 4, 10, 5]
1516.75,14,[5, 5, 6, 7, 10, 5, 11, 13, 12, 20, 12, 10, 13, 9, 12, 7, 14, 5, 12]
1480.5,15,[9, 18, 10, 5, 14, 9, 6, 6, 10, 6, 6, 5, 17, 8, 2, 6, 8, 10, 10]
1517.75,16,[6, 13, 1, 14, 8, 16, 12, 6, 8, 4, 15, 9, 13, 14, 20, 6, 11, 19, 10]
1501.75,17,[15, 10, 2, 11, 6, 17, 9, 9, 11, 9, 20, 6, 12, 5, 18, 5, 11, 10, 8]
1517.25,18,[5, 9, 10, 8, 12, 17, 14, 5, 9, 5, 8, 5, 10, 10, 12, 8, 17, 8, 14]
1504.0,19,[14, 5, 20, 4, 12, 16, 11, 5, 10, 11, 9, 12, 6, 7, 11, 10, 10, 5, 20]
1111.5,0,[4, 5, 14, 12, 3, 4, 5, 11, 17, 6, 4, 5, 15, 3, 8, 7, 24, 4, 11]
1102.75,1,[1, 7, 4, 7, 5, 12, 7, 9, 9, 9, 4, 3, 7, 2, 4, 2, 7, 8, 7]
1104.5,2,[7, 5, 13, 7, 8, 4, 5, 9, 2, 4, 10, 7, 8, 7, 6, 9, 5, 9, 10]
1098.0,3,[9, 5, 7, 3, 8, 11, 8, 5, 5, 7, 12, 5, 5, 5, 5, 8, 7, 3, 4]
1111.0,4,[16, 9, 5, 6, 3, 10, 11, 5, 7, 6, 10, 4, 3, 26, 7, 4, 1, 3, 4]
1101.75,5,[7, 5, 13, 21, 2, 3, 3, 8, 4, 7, 10, 11, 12, 3, 8, 4, 7, 9, 5]
1112.75,6,[12, 3, 4, 8, 12, 2, 15, 11, 3, 7, 4, 4, 18, 7, 10, 7, 6, 8, 13]
1112.5,7,[6, 6, 2, 6, 5, 13, 9, 16, 4, 1, 9, 6, 1, 6, 13, 5, 6, 2, 7]
1106.0,8,[6, 7, 3, 9, 10, 14, 6, 8, 8, 9, 5, 11, 5, 7, 6, 6, 3, 6, 6]
1113.0,9,[7, 13, 12, 7, 10, 5, 5, 11, 9, 13, 4, 17, 4, 14, 5, 12, 11, 15, 1]
1104.0,10,[10, 6, 2, 5, 13, 6, 4, 3, 9, 6, 11, 14, 7, 6, 11, 11, 8, 11, 14]
1112.5,11,[8, 5, 10, 6, 11, 14, 4, 2, 8, 18, 4, 10, 8, 5, 3, 3, 8, 7, 7]
1108.0,12,[10, 15, 5, 25, 4, 10, 16, 11, 14, 8, 7, 5, 3, 8, 14, 5, 5, 5, 10]
1107.5,13,[3, 10, 7, 5, 3, 15, 8, 9, 3, 9, 4, 9, 6, 2, 6, 7, 6, 9, 7]
1108.0,14,[8, 11, 9, 6, 5, 5, 7, 14, 8, 5, 4, 7, 1, 9, 11, 3, 15, 10, 3]
1104.5,15,[1, 7, 8, 5, 8, 10, 6, 7, 7, 5, 9, 11, 6, 9, 5, 9, 4, 9, 3]
